Ad account name,Ad account ID,Campaign name,Campaign ID,Campaign objective,Ad group name,Ad group ID,Adname,Ad ID,Title,Description,Impressions,CPM (cost per thousand impressions),Clicks,CTR (click-through rate),CPC (cost per click),CV (conversions),CVR (conversion rate),CPA (cost per action),Cost,Currency,CV (product details viewed),CVR (product details viewed),CPA (product details viewed),CV (item added to cart),CVR (item added to cart),CPA (item added to cart),CV (checkout started),CVR (checkout started),CPA (checkout started),CV (purchased),CVR (purchased),CPA (purchased),CV (lead generated),CVR (lead generated),CPA (lead generated),CV (reservation completed),CVR (reservation completed),CPA (reservation completed),CV (signup completed),CVR (signup completed),CPA (signup completed),CV API,CV (LINE tag + CV API),CVR (LINE tag + CV API),CPA (LINE tag + CV API),Reach (estimated),Frequency,Reach start date,Reach end date,Video starts,Video (viewed for at least three seconds),Cost per 3-second playback,Video (25% watched),Video (50% watched),Video (75% watched),Video (95% watched),Video (100% watched),Cost per complete video view,Installs (clicks),Install rate (clicks),Cost per install (clicks),Installs (views),Installs (clicks and views),Cost per install (clicks and views),Open,Open rate,Cost per open,View home screen,Home screen view rate,Cost per view (home),Category view,Category view rate,Cost per view (category),View product,Product view rate,Cost per view (product),Search,Search rate,Cost per search,Add-to-cart,Add-to-cart rate,Cost per add-to-cart,Purchase,Purchase rate,Cost per purchase,Level achieved,Level achieved rate,Cost per level achieved,Tutorial complete,Tutorial percent complete,Cost per tutorial completion,MCV_202171,MCV_202171 rate,Cost per MCV_202171,サンクス,サンクス rate,Cost per サンクス,最新かんたん不動産比較CV,最新かんたん不動産比較CV rate,Cost per 最新かんたん不動産比較CV
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0037_愛知県碧南市,4.51153E+11,LAP_a0037_A4T1,8.53347E+12,碧南市の土地相場が60秒でわかる,,975,147,1,0.10%,144,0,0.00%,0,144,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,755,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0043_愛知県北名古屋市,5.61153E+11,LAP_a0043_A1T1,2.56115E+12,北名古屋市の土地相場が60秒でわかる,,2775,141,7,0.25%,56,0,0.00%,0,394,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1432,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0043_愛知県北名古屋市,5.61153E+11,LAP_a0043_A3T1,7.68927E+12,北名古屋市の土地相場が60秒でわかる,,1688,146,3,0.18%,82,0,0.00%,0,248,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1038,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0043_愛知県北名古屋市,5.61153E+11,LAP_a0043_A4T1,8.54347E+12,北名古屋市の土地相場が60秒でわかる,,1307,164,3,0.23%,71,0,0.00%,0,215,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1003,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0048_愛知県名古屋市西区,5.61153E+11,LAP_a0048_A1T1,2.56115E+12,名古屋市西区の土地相場が60秒でわかる,,2538,116,8,0.32%,37,1,12.50%,296,296,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,12.50%,296,1455,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,12.50%,296,1,12.50%,296,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0048_愛知県名古屋市西区,5.61153E+11,LAP_a0048_A3T1,7.68927E+12,名古屋市西区の土地相場が60秒でわかる,,847,184,0,0.00%,0,0,0.00%,0,156,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,697,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0048_愛知県名古屋市西区,5.61153E+11,LAP_a0048_A4T1,8.54347E+12,名古屋市西区の土地相場が60秒でわかる,,2306,187,6,0.26%,72,1,16.67%,432,432,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,16.67%,432,1510,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,16.67%,432,1,16.67%,432,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0053_愛知県名古屋市天白区,5.61153E+11,LAP_a0053_A1T1,2.56115E+12,名古屋市天白区の土地相場が60秒でわかる,,2722,148,14,0.51%,28,0,0.00%,0,403,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1365,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0053_愛知県名古屋市天白区,5.61153E+11,LAP_a0053_A3T1,7.68927E+12,名古屋市天白区の土地相場が60秒でわかる,,1999,142,11,0.55%,25,0,0.00%,0,285,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1329,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0053_愛知県名古屋市天白区,5.61153E+11,LAP_a0053_A4T1,8.54347E+12,名古屋市天白区の土地相場が60秒でわかる,,1345,145,5,0.37%,39,0,0.00%,0,196,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1019,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0058_愛知県名古屋市名東区,5.61153E+11,LAP_a0058_A1T1,2.56115E+12,名古屋市名東区の土地相場が60秒でわかる,,1042,190,8,0.77%,24,1,12.50%,198,198,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,12.50%,198,668,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,12.50%,198,1,12.50%,198,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0058_愛知県名古屋市名東区,5.61153E+11,LAP_a0058_A3T1,7.68927E+12,名古屋市名東区の土地相場が60秒でわかる,,536,214,0,0.00%,0,0,0.00%,0,115,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,460,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0058_愛知県名古屋市名東区,5.61153E+11,LAP_a0058_A4T1,8.54347E+12,名古屋市名東区の土地相場が60秒でわかる,,3874,144,13,0.34%,42,4,30.77%,139,558,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,4,30.77%,139,2069,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,30.77%,139,4,30.77%,139,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0063_埼玉県さいたま市見沼区,5.61153E+11,LAP_a0063_A1T1,2.56115E+12,さいたま市見沼区土地相場が60秒でわかる,,3392,126,21,0.62%,20,0,0.00%,0,430,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1601,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0063_埼玉県さいたま市見沼区,5.61153E+11,LAP_a0063_A3T1,7.69927E+12,さいたま市見沼区土地相場が60秒でわかる,,575,208,2,0.35%,60,0,0.00%,0,120,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,505,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0063_埼玉県さいたま市見沼区,5.61153E+11,LAP_a0063_A4T1,8.64347E+12,さいたま市見沼区土地相場が60秒でわかる,,1649,195,9,0.55%,35,2,22.22%,161,323,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,22.22%,161,1252,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,22.22%,161,2,22.22%,161,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0068_埼玉県さいたま市南区,6.71153E+11,LAP_a0068_A1T1,2.67115E+12,さいたま市南区の土地相場が60秒でわかる,,28,35,2,7.14%,0,0,0.00%,0,1,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,27,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0068_埼玉県さいたま市南区,6.71153E+11,LAP_a0068_A3T1,7.69927E+12,さいたま市南区の土地相場が60秒でわかる,,3193,145,7,0.22%,66,0,0.00%,0,465,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1880,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0068_埼玉県さいたま市南区,6.71153E+11,LAP_a0068_A4T1,8.64347E+12,さいたま市南区の土地相場が60秒でわかる,,2065,136,4,0.19%,70,0,0.00%,0,281,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1362,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0073_埼玉県越谷市,6.71153E+11,LAP_a0073_A1T1,2.67115E+12,越谷市の土地相場が60秒でわかる,,3462,138,18,0.52%,26,0,0.00%,0,478,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,2288,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0073_埼玉県越谷市,6.71153E+11,LAP_a0073_A3T1,7.69927E+12,越谷市の土地相場が60秒でわかる,,2042,142,8,0.39%,36,2,25.00%,145,291,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,25.00%,145,1677,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,25.00%,145,2,25.00%,145,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0073_埼玉県越谷市,6.71153E+11,LAP_a0073_A4T1,8.65347E+12,越谷市の土地相場が60秒でわかる,,667,142,0,0.00%,0,0,0.00%,0,95,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,616,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0083_埼玉県鴻巣市,6.71153E+11,LAP_a0083_A1T1,2.67115E+12,鴻巣市の土地相場が60秒でわかる,,503,234,0,0.00%,0,0,0.00%,0,118,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,357,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0083_埼玉県鴻巣市,6.71153E+11,LAP_a0083_A3T1,7.79927E+12,鴻巣市の土地相場が60秒でわかる,,2506,177,13,0.52%,34,0,0.00%,0,445,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1533,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0083_埼玉県鴻巣市,6.71153E+11,LAP_a0083_A4T1,8.65347E+12,鴻巣市の土地相場が60秒でわかる,,1909,166,10,0.52%,31,1,10.00%,318,318,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,10.00%,318,1354,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,10.00%,318,1,10.00%,318,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0443_北海道北広島市,7.61153E+11,LAP_a0443_A1T1,2.76115E+12,北広島市の土地相場が60秒でわかる,,1123,233,4,0.36%,65,0,0.00%,0,262,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,735,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0443_北海道北広島市,7.61153E+11,LAP_a0443_A4T1,7.14347E+12,北広島市の土地相場が60秒でわかる,,657,249,4,0.61%,41,0,0.00%,0,164,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,507,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0443_北海道北広島市,7.61153E+11,LAP_a0443_A3T1,9.20927E+12,北広島市の土地相場が60秒でわかる,,172,215,0,0.00%,0,0,0.00%,0,37,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,156,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0094_埼玉県川口市,7.71153E+11,LAP_a0094_A1T1,2.77115E+12,川口市の土地相場が60秒でわかる,,2330,136,22,0.94%,14,0,0.00%,0,317,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1698,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0094_埼玉県川口市,7.71153E+11,LAP_a0094_A4T1,8.65347E+12,川口市の土地相場が60秒でわかる,,3375,130,16,0.47%,27,0,0.00%,0,442,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,2675,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0094_埼玉県川口市,7.71153E+11,LAP_a0094_A3T1,8.70927E+12,川口市の土地相場が60秒でわかる,,643,155,0,0.00%,0,0,0.00%,0,100,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,617,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0178_千葉県館山市,9.01153E+11,LAP_a0178_A1T1,3.90115E+12,館山市の土地相場が60秒でわかる,,1836,228,8,0.44%,52,2,25.00%,209,419,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,25.00%,209,962,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,25.00%,209,2,25.00%,209,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0178_千葉県館山市,9.01153E+11,LAP_a0178_A4T1,5.87347E+12,館山市の土地相場が60秒でわかる,,647,369,0,0.00%,0,0,0.00%,0,239,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,507,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,5/16_tCPA_MCV_Android,3.51153E+11,WEBSITE_CONVERSION,a0178_千葉県館山市,9.01153E+11,LAP_a0178_A3T1,8.83927E+12,館山市の土地相場が60秒でわかる,,888,228,1,0.11%,203,0,0.00%,0,203,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,650,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
